object_id,object_guid,task_id,task_guid,wbs_code,task_name,role,ifc_relation
P2_Y05-035,0mLhjF4PTO2PpeN17M_tkR,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-036,1DTxx2vZ1TBQ60HPkPaUiE,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-037,0HhNQN3dzU9giGliwsED4O,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-038,0kqPkEbfTQ2AlGqvLboRUX,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-039,1NSY5$sCzNGRsbkGTn8VUX,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-040,2Ty8LlMcnJGhojPT1OKsxH,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-041,1VsfqHxaTTu8c_bzHG_oCw,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-042,1eAJARv9jNNOoA0mdqLyDp,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-043,0udROiGCLNeh4$2N$oyiXz,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-044,1mSEqAolHQog3Up$NIirSw,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-045,0iZTr0EQ1K5B631ba9Nif_,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-046,0zr12AOhLLX9hRzf_z7WWP,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-047,25W_jDA21RaeK1rJM5MQ92,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-048,1NpaDk49rKAwaq$6SOMJ21,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,OUTPUT,IfcRelAssignsToProduct
ZONE_B,2x_36Mv31GngMSBAisIBtD,B_shrubs,0C8tSAGf9OcwiEKQo3xru7,PK.50.40.B,관목 식재 / B구역,SCOPE,LCS_WBS.ScopeObjectIds
lawn_B,3DQ93yPh9H9gS6aKs3R_3F,B_turf,2T1IF9gVHSD82oYe08_sRB,PK.50.50.B,평떼 잔디붙임 / B구역,OUTPUT,IfcRelAssignsToProduct
ZONE_B,2x_36Mv31GngMSBAisIBtD,B_turf,2T1IF9gVHSD82oYe08_sRB,PK.50.50.B,평떼 잔디붙임 / B구역,SCOPE,LCS_WBS.ScopeObjectIds
green_B,3K6pWDCm1KuRkDLYGXyhSh,B_mulch,34hj5tkgTNLQ5jAjR8d_3I,PK.50.60.B,수목 하부 멀칭 / B구역,OUTPUT,IfcRelAssignsToProduct
ZONE_B,2x_36Mv31GngMSBAisIBtD,B_mulch,34hj5tkgTNLQ5jAjR8d_3I,PK.50.60.B,수목 하부 멀칭 / B구역,SCOPE,LCS_WBS.ScopeObjectIds
CHAMBER_B,0bwDG433LK6Ow2eXkwOKWK,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
CURB_B,3vt7aax3bJzQ4MvcKH4gak,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_D01,0ZenG1k7vSWeZohT8fL$kw,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_I05,3QMDNvBXzIjQKTQOQ$O8i$,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_N03,1KzHpDp8TOfg3ND1kZypKE,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-001,2C7HcL1ezQQwv_LcGbsLaO,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-002,1ys5x7pcXNCv0Xi5TmbGpz,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-003,1lvC3XDhXQufGjMTYG3rWP,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-004,3b9vaiVdrReu0k98j$dMsP,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-005,2PRivOwW9VNuUOzJNC1Km6,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-006,1M7DbCUDHPH8HWukDThCc_,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-007,1p0LDVLRLPzR4h5P13Htur,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-013,0d4vRAQjDUNxJ0tVVB0HsL,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-014,2ywJGX0KvOUhAucWSIYwjP,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-015,0HamKLGJHGwQezYYD9Avq6,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-016,0be43HZSDPKg7BWdha3fQy,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-017,1aJvheSx5S1uVHb$Ad7tNF,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-018,2RnalGdSLTm8Y_k9RSOrFf,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-019,3vrR3taxXUJhWrChWaO7cb,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-020,2FyLBtudDNWBG8yjISab6n,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-021,1YOU7y3K1JBeRUxnTH2IDQ,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-022,2oQqVZ8mvVMe0rU9yiHvhG,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-023,2NiJThPrHPzOtgabjoFLgJ,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-024,32$_t4EBfJbRGDOvEaKANU,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-037,1XaTKWsIfJDQGr5YW8SjZg,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-038,0zUH97VuPVefMI3gi$P$gf,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-039,1Q8g7NuYnUnhR6Y5NCcP2x,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-040,3IvRzWHuLOiPNWxYqrl7oM,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-041,302PGIBvrQ$fdD0eYsfvSX,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-042,0If1iBtWDUveixsKq9L8c8,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-043,3P8U0B8h9GMfSKPNTeMYIs,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-044,1sckp7689V1QEsB_lMEtN5,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-045,0i4FyfagTHVxLqyCUoNuOh,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-046,0Hpt5nViTM8Aj9y_R6JL$j,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-047,3oMIVpmXvSUeY49fan8Kpw,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-048,279s2tXrTPYvYzG7R12eXk,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-049,1AGMkMHibRdAmeDYhL1fLo,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-061,09Rp2jQgTRWP$3w7iGHoCO,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-062,24CvRaiinKlhpHdLltYu5E,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-063,1gID4LdiXH9u2ZJ_6$MROe,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-064,0OyTmxT3LUKuQmYmtyKdeV,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-065,1KtWSyVbnV5fculDzmJqoP,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-066,1wqOxGRMnHZw9RjxSVTD5e,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-067,2_s9botu1LxQ8cMmdAwMHc,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-068,0LbSE$KPXV3gOF7uoPjIZM,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-069,2_QzP7IvXTXO$jQmkteDEN,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-070,0wQ9Dpkk1G2eqNUPQgRi3d,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_R03-071,0Xbs78gpPSL8UTBCQ80Nyp,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-003,0EjZLAGHPLuBanm2d6ONIz,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-004,0Tr1YU8YfINPwtuA2wc7ao,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-005,28lJOQOb5QAxtJA6WBQpHv,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-006,3vg1su2VbG5wkhqCQBFr$r,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-007,1WPKJRgcnM3BUU$ycAq9EX,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-008,0nHaqCWhPU$hCvCDsjRoPP,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-009,2YUm$$gyLPtvyS0eWHv9dK,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-010,0TIQj$FtDQROvr7OgN8wwQ,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-011,07xtQGU$TIvxTwZYxEXalO,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-012,2UAs43U0rICvA5r7L$zm9x,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-013,2u55pcrwjHLvCvRBv4NMFU,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-014,2VBV2MFcnGHgPMWP4xkn8z,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-015,0LgJPh8ZjUjPilm$xZi3q3,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-016,3u1sIrgcLHrfOfR80BuSMT,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-017,0PrvGfd05UFeXgizTww507,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-018,22KQT2yaPN5eRhvWENenhg,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-019,3IwhVQBk9MW823gZ7Xp$CY,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-020,0oiR5FVbLI59okKRmr2LZe,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-021,1k3vq2apfM5OmF3PU$UxIn,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-022,2nu8_jVDLK0vo_EJ1ps134,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-023,1N$yGTz81Q1uwMeh4tOVL2,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-024,3VZbePGrfOTgmlYQoE2Rlm,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-025,1y3VB3CevTz8IygtmJqRHi,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-026,1KstQXH0fQzxK$QbB1pppp,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-027,3X3Z0w_p1TaRyWgjQViMt5,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-028,2FYAuh69zHAhFbkrHm9WqZ,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-029,26DU4CzHbSYxw9$VjOmmRZ,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-030,0L88Z_7ifTSRZI2W9HMHm$,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-031,3KdQMQ129Q4P80ge69whbF,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-032,2a4FnjjHHTlAjSa76$5xfq,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-033,2lEDhdn1DHZf7vzHVHHbC8,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-034,0uoH0Cp1zGuwC1r8gElsL_,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-035,0e4dPUc2fNXvTpoh5cjjln,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-036,2Z1VHf6GDNrvPHZEydfueO,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-037,09mEGyYCjPIBbDDU19wsYo,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-038,2JOfe3QnvLdwyq4kQaEk0Q,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-039,1t9H3LjfHVieDEcXF36dB1,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-040,0L53HJjN5MJw63nY5wqnlv,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-041,1z0a6zANzQoAcgw5a9S3Bs,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-042,20Fpxahf9NuxIsni8Aq$wV,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-043,2XAgoVYEDK4ug7EFHA0YmH,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-044,3Opvc95JnGgOCPNa6AMUNV,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-045,34xxNlGi5OgxGT31dWjdJo,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-046,1h3DN95PXPtxQzA5NZr3b0,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-047,3Qp8qaV9HMYvqvB$4RMy0f,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-048,33WNHxQCTTTg2pJI5MMrKN,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-049,1Zh6yPy8jQv97guz8Iofvn,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-050,28Zm4LgZPUqQFOzZrLK$pb,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-051,10LF5jwzzV1uf$1WcTx9ra,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-052,3v$y$MoN5HHxszDjCr6IYR,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-053,2CeR922uXUSfxLT6aAVjQH,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-054,1TnIJ5veXPKggSxqBl1MT0,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-055,2HFkph9TTSz9r9LUrRPW$k,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-056,3MDHA4TxnT$BkDTI4S2ZlX,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-057,1EgSKxOw5LAhB5XsrsEBmt,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-058,3TsMtmRKHPJhwmB$DMYpr8,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-059,2zplSe$OLKjhMs022tAZl8,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-060,1B9Uy0i75MV8wN6Hlv7kRF,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-061,0ukMzZOOfPywcelatmMrwL,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-062,0fvQpLxVTPghJr1nkEYom_,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-063,1W4rhFmuXNf85W$Dy7hQjN,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-064,3mafPXPM9HaOjEd8xvSRgz,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-065,1vazRs4pjOFvZZ51F1FfQ8,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-066,0_7BhYE1LIVeWAv4K11hTC,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-067,3Qv5nAWajL9fzw9Bki8IpL,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-068,3dmzGbrhPRRxsSXdCu9knd,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-069,1_05nVKXPKJfrGJ$6IgCEv,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-070,2tIGVJCqDOxg$3tYXI4E40,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-071,2mW7$SpirOrAOWldZMr0pX,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-072,1pbKk27x1OYhR3fB11JOaL,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-073,13CQhCYovNa8j1E8rEpWS8,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-074,2yIwy_S3zSe8QNvHAKi7pc,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
P2_S01-075,32d_IhzfzMzAmtZ96dQ4uN,B_check,3n7dHmu61RGOxSFzmYZMsK,PK.70.10.B,구역 마무리 검사 / B구역,INPUT,IfcRelAssignsToProcess
