object_id,ifc_guid,kind,category,name,specification,quantity,unit,zone,inventory_role,primary_wbs,wbs_codes,task_ids,task_count,library_global_id,quantity_note
P2_Y05-048,1NpaDk49rKAwaq$6SOMJ21,shrub_plant,관목,영산홍,H0.6 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvwN2,
P2_S01-001,2JyKjlBSXOcO5cuCq3dnkQ,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,D,NEW,PK.50.40.D,"[""PK.50.40.D"", ""PK.70.10.D""]","[""D_check"", ""D_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-002,0Rtiubi8XK2O80exATHVbN,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,D,NEW,PK.50.40.D,"[""PK.50.40.D"", ""PK.70.10.D""]","[""D_check"", ""D_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-003,0EjZLAGHPLuBanm2d6ONIz,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-004,0Tr1YU8YfINPwtuA2wc7ao,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-005,28lJOQOb5QAxtJA6WBQpHv,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-006,3vg1su2VbG5wkhqCQBFr$r,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-007,1WPKJRgcnM3BUU$ycAq9EX,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-008,0nHaqCWhPU$hCvCDsjRoPP,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-009,2YUm$$gyLPtvyS0eWHv9dK,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-010,0TIQj$FtDQROvr7OgN8wwQ,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-011,07xtQGU$TIvxTwZYxEXalO,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-012,2UAs43U0rICvA5r7L$zm9x,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-013,2u55pcrwjHLvCvRBv4NMFU,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-014,2VBV2MFcnGHgPMWP4xkn8z,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-015,0LgJPh8ZjUjPilm$xZi3q3,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-016,3u1sIrgcLHrfOfR80BuSMT,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-017,0PrvGfd05UFeXgizTww507,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-018,22KQT2yaPN5eRhvWENenhg,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-019,3IwhVQBk9MW823gZ7Xp$CY,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-020,0oiR5FVbLI59okKRmr2LZe,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-021,1k3vq2apfM5OmF3PU$UxIn,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-022,2nu8_jVDLK0vo_EJ1ps134,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-023,1N$yGTz81Q1uwMeh4tOVL2,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-024,3VZbePGrfOTgmlYQoE2Rlm,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-025,1y3VB3CevTz8IygtmJqRHi,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-026,1KstQXH0fQzxK$QbB1pppp,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-027,3X3Z0w_p1TaRyWgjQViMt5,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-028,2FYAuh69zHAhFbkrHm9WqZ,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-029,26DU4CzHbSYxw9$VjOmmRZ,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-030,0L88Z_7ifTSRZI2W9HMHm$,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-031,3KdQMQ129Q4P80ge69whbF,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-032,2a4FnjjHHTlAjSa76$5xfq,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-033,2lEDhdn1DHZf7vzHVHHbC8,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-034,0uoH0Cp1zGuwC1r8gElsL_,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-035,0e4dPUc2fNXvTpoh5cjjln,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-036,2Z1VHf6GDNrvPHZEydfueO,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-037,09mEGyYCjPIBbDDU19wsYo,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-038,2JOfe3QnvLdwyq4kQaEk0Q,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-039,1t9H3LjfHVieDEcXF36dB1,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-040,0L53HJjN5MJw63nY5wqnlv,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-041,1z0a6zANzQoAcgw5a9S3Bs,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-042,20Fpxahf9NuxIsni8Aq$wV,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-043,2XAgoVYEDK4ug7EFHA0YmH,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-044,3Opvc95JnGgOCPNa6AMUNV,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-045,34xxNlGi5OgxGT31dWjdJo,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-046,1h3DN95PXPtxQzA5NZr3b0,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-047,3Qp8qaV9HMYvqvB$4RMy0f,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-048,33WNHxQCTTTg2pJI5MMrKN,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-049,1Zh6yPy8jQv97guz8Iofvn,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-050,28Zm4LgZPUqQFOzZrLK$pb,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-051,10LF5jwzzV1uf$1WcTx9ra,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-052,3v$y$MoN5HHxszDjCr6IYR,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-053,2CeR922uXUSfxLT6aAVjQH,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-054,1TnIJ5veXPKggSxqBl1MT0,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-055,2HFkph9TTSz9r9LUrRPW$k,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-056,3MDHA4TxnT$BkDTI4S2ZlX,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-057,1EgSKxOw5LAhB5XsrsEBmt,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-058,3TsMtmRKHPJhwmB$DMYpr8,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-059,2zplSe$OLKjhMs022tAZl8,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-060,1B9Uy0i75MV8wN6Hlv7kRF,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-061,0ukMzZOOfPywcelatmMrwL,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-062,0fvQpLxVTPghJr1nkEYom_,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-063,1W4rhFmuXNf85W$Dy7hQjN,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-064,3mafPXPM9HaOjEd8xvSRgz,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-065,1vazRs4pjOFvZZ51F1FfQ8,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-066,0_7BhYE1LIVeWAv4K11hTC,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-067,3Qv5nAWajL9fzw9Bki8IpL,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-068,3dmzGbrhPRRxsSXdCu9knd,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-069,1_05nVKXPKJfrGJ$6IgCEv,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-070,2tIGVJCqDOxg$3tYXI4E40,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-071,2mW7$SpirOrAOWldZMr0pX,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-072,1pbKk27x1OYhR3fB11JOaL,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-073,13CQhCYovNa8j1E8rEpWS8,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-074,2yIwy_S3zSe8QNvHAKi7pc,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-075,32d_IhzfzMzAmtZ96dQ4uN,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-076,2y5D8GnnTQlxYr0iywTy5H,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-077,0bn$RJXejHZ8wEbwj_yQ9i,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-078,0WoCZ3EvDHBxwygrqYa79e,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-079,20H4ELDs9Js9ZM$8CALs5O,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-080,1aQbJ3wLTHFusteLLp1RlU,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-081,0rnXdYcv9Q2gyUxki7hxUw,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-082,2GXotVuYLSAQpYYStpxEJQ,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-083,3EWnouTWHS9R7g__9OIOns,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-084,1rD8lAPdPNefMP47f8Ww57,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-085,0KwAp0M1vNTgFXrhd7QnJN,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-086,31SCB912vGTBExQNOevDIF,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-087,2WGw8jTeLJEO7N5I7YbSkl,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-088,0QxP4g9ILSfhBMp7rERhwI,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-089,0lgE5NSDLPDQoaaV7PPqZo,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-090,1RsirfXYvL7fOpdm3k$$pu,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-091,3zenA0YQTSGwObFdbDI7Xn,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-092,068AhrKvTHLQvq0uOt0CYw,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-093,2oEqAYZILO6ALpPfUzLZlL,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
